Transaction ID,Date,Customer ID,Age,Quantity,Price per Unit,Total Amount,Year,Month,Day,Weekday,Weekend_Flag,Calculated_Total,Gender_Male,Product Category_Clothing,Product Category_Electronics,Age_Group_Young,Age_Group_Adult,Age_Group_Senior,Age_Group_Old,Holiday_Flag,Discount,Anomaly
746,2023-01-11,CUST746,33,3,30,90,2023,1,11,2,0,90,False,True,False,False,True,False,False,0,28,0
747,2023-11-15,CUST747,23,1,30,30,2023,11,15,2,0,30,True,False,False,True,False,False,False,1,31,0
748,2023-03-20,CUST748,25,3,50,150,2023,3,20,0,0,150,True,True,False,True,False,False,False,0,18,0
749,2023-05-03,CUST749,42,1,30,30,2023,5,3,2,0,30,True,False,False,False,True,False,False,0,20,0
750,2023-03-06,CUST750,35,3,25,75,2023,3,6,0,0,75,False,True,False,False,True,False,False,0,4,0
751,2023-08-31,CUST751,42,2,25,50,2023,8,31,3,0,50,False,True,False,False,True,False,False,0,17,0
752,2023-12-09,CUST752,29,2,50,100,2023,12,9,5,1,100,True,True,False,True,False,False,False,1,27,0
753,2023-02-28,CUST753,32,1,30,30,2023,2,28,1,0,30,False,True,False,False,True,False,False,0,21,0
754,2023-10-16,CUST754,43,4,25,100,2023,10,16,0,0,100,False,False,True,False,True,False,False,1,20,0
755,2023-04-22,CUST755,58,3,25,75,2023,4,22,5,1,75,False,True,False,False,False,True,False,0,5,0
756,2023-08-27,CUST756,62,4,300,1200,2023,8,27,6,1,1200,False,False,True,False,False,False,True,0,0,0
757,2023-12-25,CUST757,43,4,300,1200,2023,12,25,0,0,1200,False,False,True,False,True,False,False,1,4,0
758,2023-05-12,CUST758,64,4,25,100,2023,5,12,4,0,100,True,True,False,False,False,False,True,0,40,0
759,2023-07-08,CUST759,49,2,50,100,2023,7,8,5,1,100,True,False,True,False,False,True,False,0,11,0
760,2023-03-27,CUST760,27,1,500,500,2023,3,27,0,0,500,True,False,False,True,False,False,False,0,25,0
761,2023-11-07,CUST761,33,1,500,500,2023,11,7,1,0,500,False,True,False,False,True,False,False,1,33,0
762,2023-11-07,CUST762,24,2,25,50,2023,11,7,1,0,50,False,False,True,True,False,False,False,1,13,0
763,2023-02-28,CUST763,34,2,25,50,2023,2,28,1,0,50,True,True,False,False,True,False,False,0,25,0
764,2023-03-25,CUST764,40,1,25,25,2023,3,25,5,1,25,False,True,False,False,True,False,False,0,26,0
765,2023-06-09,CUST765,43,4,50,200,2023,6,9,4,0,200,True,True,False,False,True,False,False,0,8,0
766,2023-02-25,CUST766,38,3,300,900,2023,2,25,5,1,900,True,False,True,False,True,False,False,0,25,0
767,2023-10-24,CUST767,39,3,25,75,2023,10,24,1,0,75,True,False,False,False,True,False,False,1,21,0
768,2023-01-14,CUST768,24,3,25,75,2023,1,14,5,1,75,False,False,False,True,False,False,False,0,29,0
769,2023-06-09,CUST769,31,4,30,120,2023,6,9,4,0,120,False,False,True,False,True,False,False,0,16,0
770,2023-10-22,CUST770,32,1,50,50,2023,10,22,6,1,50,True,True,False,False,True,False,False,1,25,0
771,2023-12-13,CUST771,24,2,25,50,2023,12,13,2,0,50,True,False,True,True,False,False,False,1,35,0
772,2023-07-12,CUST772,26,1,30,30,2023,7,12,2,0,30,True,False,True,True,False,False,False,0,0,0
773,2023-07-23,CUST773,25,4,500,2000,2023,7,23,6,1,2000,True,False,True,True,False,False,False,0,7,1
774,2023-04-12,CUST774,40,2,25,50,2023,4,12,2,0,50,False,True,False,False,True,False,False,0,34,0
775,2023-02-08,CUST775,46,4,25,100,2023,2,8,2,0,100,False,False,True,False,False,True,False,0,14,0
776,2023-10-31,CUST776,35,3,30,90,2023,10,31,1,0,90,True,True,False,False,True,False,False,1,21,0
777,2023-12-20,CUST777,48,3,50,150,2023,12,20,2,0,150,True,False,True,False,False,True,False,1,13,0
778,2023-11-18,CUST778,47,4,25,100,2023,11,18,5,1,100,False,False,False,False,False,True,False,1,25,0
779,2023-05-05,CUST779,56,2,500,1000,2023,5,5,4,0,1000,False,False,True,False,False,True,False,0,27,0
780,2023-02-22,CUST780,52,2,25,50,2023,2,22,2,0,50,True,False,True,False,False,True,False,0,22,0
781,2023-12-23,CUST781,35,1,500,500,2023,12,23,5,1,500,True,False,False,False,True,False,False,1,13,0
782,2023-06-04,CUST782,59,3,300,900,2023,6,4,6,1,900,True,True,False,False,False,True,False,0,23,0
783,2023-12-17,CUST783,56,1,300,300,2023,12,17,6,1,300,False,True,False,False,False,True,False,1,1,1
784,2023-11-04,CUST784,34,1,500,500,2023,11,4,5,1,500,False,False,True,False,True,False,False,1,25,0
785,2023-03-03,CUST785,31,4,50,200,2023,3,3,4,0,200,False,False,False,False,True,False,False,0,13,0
786,2023-10-17,CUST786,48,4,25,100,2023,10,17,1,0,100,True,True,False,False,False,True,False,1,6,0
787,2023-01-22,CUST787,41,1,25,25,2023,1,22,6,1,25,True,False,True,False,True,False,False,0,2,0
788,2023-06-27,CUST788,52,3,300,900,2023,6,27,1,0,900,False,False,False,False,False,True,False,0,22,0
789,2023-09-30,CUST789,61,4,500,2000,2023,9,30,5,1,2000,False,True,False,False,False,False,True,0,17,0
790,2023-08-08,CUST790,62,1,25,25,2023,8,8,1,0,25,True,True,False,False,False,False,True,0,37,0
791,2023-12-05,CUST791,51,1,25,25,2023,12,5,1,0,25,False,False,False,False,False,True,False,1,34,0
792,2023-07-09,CUST792,20,1,50,50,2023,7,9,6,1,50,False,False,False,True,False,False,False,0,14,0
793,2023-02-05,CUST793,54,1,30,30,2023,2,5,6,1,30,True,False,False,False,False,True,False,0,24,0
794,2023-09-17,CUST794,60,1,300,300,2023,9,17,6,1,300,False,False,False,False,False,True,False,0,36,0
795,2023-11-28,CUST795,57,1,300,300,2023,11,28,1,0,300,True,False,True,False,False,True,False,1,27,0
796,2023-06-24,CUST796,43,4,30,120,2023,6,24,5,1,120,True,False,False,False,True,False,False,0,9,0
797,2023-01-07,CUST797,40,3,25,75,2023,1,7,5,1,75,True,True,False,False,True,False,False,0,38,0
798,2023-08-04,CUST798,61,1,50,50,2023,8,4,4,0,50,True,True,False,False,False,False,True,0,16,0
799,2023-09-08,CUST799,56,2,50,100,2023,9,8,4,0,100,True,False,True,False,False,True,False,0,38,0
800,2023-02-24,CUST800,32,4,300,1200,2023,2,24,4,0,1200,True,True,False,False,True,False,False,0,21,0
801,2023-08-10,CUST801,21,4,50,200,2023,8,10,3,0,200,True,True,False,True,False,False,False,0,25,0
802,2023-07-05,CUST802,46,1,30,30,2023,7,5,2,0,30,False,False,False,False,False,True,False,0,24,0
803,2023-11-22,CUST803,39,4,25,100,2023,11,22,2,0,100,True,True,False,False,True,False,False,1,16,0
804,2023-08-24,CUST804,42,1,30,30,2023,8,24,3,0,30,True,False,True,False,True,False,False,0,12,0
805,2023-12-29,CUST805,30,3,500,1500,2023,12,29,4,0,1500,False,False,False,True,False,False,False,1,19,0
806,2023-03-20,CUST806,35,3,300,900,2023,3,20,0,0,900,False,False,False,False,True,False,False,0,24,0
807,2023-08-11,CUST807,50,4,50,200,2023,8,11,4,0,200,False,False,True,False,False,True,False,0,3,0
808,2023-04-01,CUST808,33,4,500,2000,2023,4,1,5,1,2000,True,False,False,False,True,False,False,0,9,0
809,2023-09-25,CUST809,62,2,50,100,2023,9,25,0,0,100,False,False,False,False,False,False,True,0,2,0
810,2023-11-30,CUST810,59,4,25,100,2023,11,30,3,0,100,True,False,True,False,False,True,False,1,40,0
811,2023-05-19,CUST811,61,2,25,50,2023,5,19,4,0,50,True,False,False,False,False,False,True,0,17,0
812,2023-11-12,CUST812,19,3,25,75,2023,11,12,6,1,75,True,False,True,True,False,False,False,1,35,0
813,2023-10-03,CUST813,52,3,50,150,2023,10,3,1,0,150,True,False,True,False,False,True,False,1,21,0
814,2023-09-05,CUST814,59,1,500,500,2023,9,5,1,0,500,False,True,False,False,False,True,False,0,33,0
815,2023-08-27,CUST815,51,3,25,75,2023,8,27,6,1,75,False,True,False,False,False,True,False,0,7,0
816,2023-08-12,CUST816,47,2,500,1000,2023,8,12,5,1,1000,True,False,False,False,False,True,False,0,39,0
817,2023-10-31,CUST817,30,4,50,200,2023,10,31,1,0,200,True,False,False,True,False,False,False,1,18,0
818,2023-05-18,CUST818,30,1,500,500,2023,5,18,3,0,500,True,False,True,True,False,False,False,0,40,0
819,2023-06-15,CUST819,35,2,50,100,2023,6,15,3,0,100,False,False,False,False,True,False,False,0,36,0
820,2023-05-06,CUST820,49,4,50,200,2023,5,6,5,1,200,True,False,True,False,False,True,False,0,5,0
821,2023-02-14,CUST821,49,1,300,300,2023,2,14,1,0,300,True,False,True,False,False,True,False,0,25,0
822,2023-05-23,CUST822,52,3,50,150,2023,5,23,1,0,150,False,False,False,False,False,True,False,0,33,0
823,2023-08-19,CUST823,56,2,50,100,2023,8,19,5,1,100,False,False,True,False,False,True,False,0,5,0
824,2023-05-05,CUST824,63,4,30,120,2023,5,5,4,0,120,True,True,False,False,False,False,True,0,36,0
825,2023-08-26,CUST825,46,1,25,25,2023,8,26,5,1,25,False,False,False,False,False,True,False,0,32,0
826,2023-10-19,CUST826,46,1,300,300,2023,10,19,3,0,300,False,True,False,False,False,True,False,1,21,0
827,2023-11-09,CUST827,61,3,300,900,2023,11,9,3,0,900,True,False,False,False,False,False,True,1,20,0
828,2023-12-09,CUST828,33,4,300,1200,2023,12,9,5,1,1200,False,False,True,False,True,False,False,1,5,0
829,2023-07-14,CUST829,61,3,30,90,2023,7,14,4,0,90,True,False,False,False,False,False,True,0,5,0
830,2023-06-22,CUST830,64,3,50,150,2023,6,22,3,0,150,False,True,False,False,False,False,True,0,3,0
831,2023-01-15,CUST831,27,4,25,100,2023,1,15,6,1,100,True,False,True,True,False,False,False,0,29,0
832,2023-09-11,CUST832,47,4,500,2000,2023,9,11,0,0,2000,True,False,False,False,False,True,False,0,10,0
833,2023-06-16,CUST833,42,4,50,200,2023,6,16,4,0,200,True,False,False,False,True,False,False,0,29,0
834,2023-04-04,CUST834,56,2,30,60,2023,4,4,1,0,60,False,False,False,False,False,True,False,0,30,0
835,2023-09-07,CUST835,37,4,50,200,2023,9,7,3,0,200,True,True,False,False,True,False,False,0,23,0
836,2023-04-19,CUST836,22,1,50,50,2023,4,19,2,0,50,False,True,False,True,False,False,False,0,8,0
837,2023-07-01,CUST837,18,3,30,90,2023,7,1,5,1,90,True,False,False,False,False,False,False,0,2,0
838,2023-05-13,CUST838,47,2,300,600,2023,5,13,5,1,600,True,False,True,False,False,True,False,0,30,0
839,2023-06-24,CUST839,20,4,300,1200,2023,6,24,5,1,1200,False,False,True,True,False,False,False,0,39,0
840,2023-05-24,CUST840,62,2,25,50,2023,5,24,2,0,50,True,True,False,False,False,False,True,0,36,0
841,2023-11-02,CUST841,31,4,25,100,2023,11,2,3,0,100,True,False,True,False,True,False,False,1,35,0
842,2023-12-26,CUST842,47,2,300,600,2023,12,26,1,0,600,False,True,False,False,False,True,False,1,23,0
843,2023-05-22,CUST843,21,3,500,1500,2023,5,22,0,0,1500,True,False,False,True,False,False,False,0,30,0
844,2023-10-12,CUST844,35,3,50,150,2023,10,12,3,0,150,True,True,False,False,True,False,False,1,5,0
845,2023-01-06,CUST845,54,1,500,500,2023,1,6,4,0,500,True,True,False,False,False,True,False,0,1,0
846,2023-09-22,CUST846,42,1,50,50,2023,9,22,4,0,50,True,False,False,False,True,False,False,0,19,0
847,2023-04-08,CUST847,18,4,300,1200,2023,4,8,5,1,1200,False,False,True,False,False,False,False,0,27,0
848,2023-02-13,CUST848,63,3,25,75,2023,2,13,0,0,75,False,True,False,False,False,False,True,0,10,0
849,2023-05-04,CUST849,32,2,25,50,2023,5,4,3,0,50,True,True,False,False,True,False,False,0,3,0
850,2023-07-28,CUST850,26,2,500,1000,2023,7,28,4,0,1000,False,False,False,True,False,False,False,0,14,0
851,2023-09-08,CUST851,32,2,25,50,2023,9,8,4,0,50,True,False,True,False,True,False,False,0,5,0
852,2023-10-12,CUST852,41,1,300,300,2023,10,12,3,0,300,False,True,False,False,True,False,False,1,29,0
853,2023-05-04,CUST853,21,2,500,1000,2023,5,4,3,0,1000,True,False,False,True,False,False,False,0,37,0
854,2023-12-20,CUST854,29,1,50,50,2023,12,20,2,0,50,True,True,False,True,False,False,False,1,1,0
855,2023-09-01,CUST855,54,1,25,25,2023,9,1,4,0,25,True,False,False,False,False,True,False,0,14,0
856,2023-11-27,CUST856,54,4,30,120,2023,11,27,0,0,120,True,False,True,False,False,True,False,1,10,0
857,2023-12-31,CUST857,60,2,25,50,2023,12,31,6,1,50,True,False,True,False,False,True,False,1,7,0
858,2023-09-09,CUST858,23,2,50,100,2023,9,9,5,1,100,True,False,True,True,False,False,False,0,25,0
859,2023-08-18,CUST859,56,3,500,1500,2023,8,18,4,0,1500,False,False,True,False,False,True,False,0,4,0
860,2023-01-09,CUST860,63,4,50,200,2023,1,9,0,0,200,True,True,False,False,False,False,True,0,5,0
861,2023-02-17,CUST861,41,3,30,90,2023,2,17,4,0,90,False,True,False,False,True,False,False,0,25,0
862,2023-05-31,CUST862,28,4,300,1200,2023,5,31,2,0,1200,True,False,True,True,False,False,False,0,3,0
863,2023-04-24,CUST863,30,2,25,50,2023,4,24,0,0,50,False,False,True,True,False,False,False,0,18,0
864,2023-07-27,CUST864,51,1,500,500,2023,7,27,3,0,500,False,False,True,False,False,True,False,0,19,0
865,2023-12-21,CUST865,42,1,300,300,2023,12,21,3,0,300,False,True,False,False,True,False,False,1,32,0
866,2023-05-05,CUST866,24,1,50,50,2023,5,5,4,0,50,True,False,True,True,False,False,False,0,19,0
867,2023-06-06,CUST867,21,1,500,500,2023,6,6,1,0,500,True,False,True,True,False,False,False,0,11,0
868,2023-12-06,CUST868,25,1,300,300,2023,12,6,2,0,300,False,False,True,True,False,False,False,1,0,0
869,2023-10-25,CUST869,37,3,500,1500,2023,10,25,2,0,1500,True,False,False,False,True,False,False,1,25,0
870,2023-07-08,CUST870,46,4,30,120,2023,7,8,5,1,120,False,False,True,False,False,True,False,0,13,0
871,2023-08-31,CUST871,62,2,30,60,2023,8,31,3,0,60,True,False,False,False,False,False,True,0,37,0
872,2023-10-11,CUST872,63,3,25,75,2023,10,11,2,0,75,False,False,False,False,False,False,True,1,36,0
873,2023-09-29,CUST873,27,4,25,100,2023,9,29,4,0,100,False,False,True,True,False,False,False,0,10,0
874,2023-06-26,CUST874,60,1,30,30,2023,6,26,0,0,30,True,False,False,False,False,True,False,0,35,0
875,2023-08-06,CUST875,51,4,500,2000,2023,8,6,6,1,2000,False,False,True,False,False,True,False,0,12,0
876,2023-10-09,CUST876,43,4,30,120,2023,10,9,0,0,120,True,True,False,False,True,False,False,1,2,0
877,2023-06-19,CUST877,58,1,25,25,2023,6,19,0,0,25,False,True,False,False,False,True,False,0,32,0
878,2023-06-30,CUST878,20,1,30,30,2023,6,30,4,0,30,False,True,False,True,False,False,False,0,5,0
879,2023-12-26,CUST879,23,1,30,30,2023,12,26,1,0,30,True,True,False,True,False,False,False,1,9,0
880,2023-08-21,CUST880,22,2,500,1000,2023,8,21,0,0,1000,True,False,False,True,False,False,False,0,4,0
881,2023-05-19,CUST881,22,1,300,300,2023,5,19,4,0,300,True,False,True,True,False,False,False,0,22,0
882,2023-06-06,CUST882,64,2,25,50,2023,6,6,1,0,50,False,False,True,False,False,False,True,0,9,0
883,2023-05-09,CUST883,40,1,500,500,2023,5,9,1,0,500,True,False,True,False,True,False,False,0,1,0
884,2023-04-29,CUST884,26,2,30,60,2023,4,29,5,1,60,False,True,False,True,False,False,False,0,12,0
885,2023-03-03,CUST885,52,4,30,120,2023,3,3,4,0,120,False,True,False,False,False,True,False,0,39,0
886,2023-04-09,CUST886,37,3,300,900,2023,4,9,6,1,900,True,False,True,False,True,False,False,0,1,0
887,2023-06-11,CUST887,59,4,25,100,2023,6,11,6,1,100,True,True,False,False,False,True,False,0,19,0
888,2023-03-03,CUST888,52,4,25,100,2023,3,3,4,0,100,False,False,True,False,False,True,False,0,0,0
889,2023-10-02,CUST889,35,1,50,50,2023,10,2,0,0,50,False,False,True,False,True,False,False,1,36,0
890,2023-12-20,CUST890,34,2,25,50,2023,12,20,2,0,50,True,False,True,False,True,False,False,1,8,0
891,2023-04-05,CUST891,41,3,300,900,2023,4,5,2,0,900,True,False,True,False,True,False,False,0,16,0
892,2023-04-09,CUST892,20,1,50,50,2023,4,9,6,1,50,True,False,True,True,False,False,False,0,8,0
893,2023-04-21,CUST893,49,1,50,50,2023,4,21,4,0,50,True,False,True,False,False,True,False,0,10,0
894,2023-09-05,CUST894,52,1,30,30,2023,9,5,1,0,30,True,False,True,False,False,True,False,0,14,0
895,2023-05-22,CUST895,55,4,30,120,2023,5,22,0,0,120,False,True,False,False,False,True,False,0,23,0
896,2023-10-29,CUST896,30,2,25,50,2023,10,29,6,1,50,False,False,True,True,False,False,False,1,37,0
897,2023-09-26,CUST897,64,2,50,100,2023,9,26,1,0,100,False,False,True,False,False,False,True,0,34,0
898,2023-11-02,CUST898,42,3,30,90,2023,11,2,3,0,90,False,True,False,False,True,False,False,1,29,0
899,2023-05-25,CUST899,26,2,300,600,2023,5,25,3,0,600,True,True,False,True,False,False,False,0,30,0
900,2023-02-21,CUST900,21,2,30,60,2023,2,21,1,0,60,True,True,False,True,False,False,False,0,4,0
901,2023-04-10,CUST901,31,1,30,30,2023,4,10,0,0,30,True,False,True,False,True,False,False,0,13,0
902,2023-06-01,CUST902,54,1,50,50,2023,6,1,3,0,50,False,False,False,False,False,True,False,0,10,0
903,2023-04-27,CUST903,51,4,50,200,2023,4,27,3,0,200,False,False,False,False,False,True,False,0,8,0
904,2023-07-04,CUST904,28,1,500,500,2023,7,4,1,0,500,True,True,False,True,False,False,False,0,33,0
905,2023-04-02,CUST905,58,1,300,300,2023,4,2,6,1,300,True,False,False,False,False,True,False,0,11,0
906,2023-06-04,CUST906,20,1,50,50,2023,6,4,6,1,50,False,True,False,True,False,False,False,0,34,0
907,2023-01-08,CUST907,45,1,25,25,2023,1,8,6,1,25,False,False,True,False,True,False,False,0,34,0
908,2023-12-29,CUST908,46,4,300,1200,2023,12,29,4,0,1200,True,False,False,False,False,True,False,1,0,0
909,2023-10-01,CUST909,26,1,300,300,2023,10,1,6,1,300,True,False,True,True,False,False,False,1,39,0
910,2023-03-06,CUST910,20,3,50,150,2023,3,6,0,0,150,False,False,False,True,False,False,False,0,21,0
911,2023-05-21,CUST911,42,3,300,900,2023,5,21,6,1,900,True,False,True,False,True,False,False,0,28,0
912,2023-01-24,CUST912,51,3,50,150,2023,1,24,1,0,150,True,False,False,False,False,True,False,0,7,0
913,2023-01-28,CUST913,29,3,30,90,2023,1,28,5,1,90,True,False,True,True,False,False,False,0,10,0
914,2023-10-11,CUST914,59,1,500,500,2023,10,11,2,0,500,False,False,True,False,False,True,False,1,40,1
915,2023-05-30,CUST915,26,3,30,90,2023,5,30,1,0,90,False,False,False,True,False,False,False,0,36,0
916,2023-12-24,CUST916,32,1,50,50,2023,12,24,6,1,50,False,False,True,False,True,False,False,1,13,0
917,2023-03-06,CUST917,57,4,50,200,2023,3,6,0,0,200,False,False,True,False,False,True,False,0,29,0
918,2023-11-23,CUST918,42,3,30,90,2023,11,23,3,0,90,False,False,True,False,True,False,False,1,34,0
919,2023-09-09,CUST919,22,2,25,50,2023,9,9,5,1,50,False,False,False,True,False,False,False,0,20,0
920,2023-02-22,CUST920,28,3,25,75,2023,2,22,2,0,75,False,False,False,True,False,False,False,0,36,0
921,2023-01-07,CUST921,51,3,25,75,2023,1,7,5,1,75,True,False,True,False,False,True,False,0,4,0
922,2023-10-21,CUST922,41,1,50,50,2023,10,21,5,1,50,True,False,True,False,True,False,False,1,18,0
923,2023-05-26,CUST923,32,3,300,900,2023,5,26,4,0,900,True,False,False,False,True,False,False,0,13,0
924,2023-08-29,CUST924,55,2,50,100,2023,8,29,1,0,100,True,False,False,False,False,True,False,0,25,0
925,2023-09-03,CUST925,25,1,300,300,2023,9,3,6,1,300,True,False,True,True,False,False,False,0,3,0
926,2023-08-14,CUST926,22,1,30,30,2023,8,14,0,0,30,True,False,True,True,False,False,False,0,24,0
927,2023-06-24,CUST927,43,4,500,2000,2023,6,24,5,1,2000,True,False,True,False,True,False,False,0,24,0
928,2023-04-05,CUST928,35,4,300,1200,2023,4,5,2,0,1200,False,True,False,False,True,False,False,0,17,0
929,2023-01-27,CUST929,23,3,25,75,2023,1,27,4,0,75,False,False,False,True,False,False,False,0,39,0
930,2023-05-10,CUST930,54,4,50,200,2023,5,10,2,0,200,True,True,False,False,False,True,False,0,7,0
931,2023-09-02,CUST931,30,4,30,120,2023,9,2,5,1,120,True,False,False,True,False,False,False,0,38,0
932,2023-02-28,CUST932,45,4,25,100,2023,2,28,1,0,100,False,False,False,False,True,False,False,0,39,0
933,2023-02-03,CUST933,22,1,30,30,2023,2,3,4,0,30,True,False,False,True,False,False,False,0,13,0
934,2023-07-25,CUST934,30,1,500,500,2023,7,25,1,0,500,True,False,False,True,False,False,False,0,31,0
935,2023-09-09,CUST935,34,1,50,50,2023,9,9,5,1,50,False,False,False,False,True,False,False,0,37,0
936,2023-02-07,CUST936,57,4,50,200,2023,2,7,1,0,200,True,False,False,False,False,True,False,0,32,0
937,2023-10-23,CUST937,62,1,500,500,2023,10,23,0,0,500,False,False,False,False,False,False,True,1,22,1
938,2023-11-19,CUST938,49,4,50,200,2023,11,19,6,1,200,True,True,False,False,False,True,False,1,14,0
939,2023-12-18,CUST939,46,1,300,300,2023,12,18,0,0,300,False,False,True,False,False,True,False,1,32,0
940,2023-01-28,CUST940,20,1,30,30,2023,1,28,5,1,30,False,False,True,True,False,False,False,0,24,0
941,2023-03-19,CUST941,57,2,25,50,2023,3,19,6,1,50,False,True,False,False,False,True,False,0,16,0
942,2023-03-18,CUST942,51,3,500,1500,2023,3,18,5,1,1500,True,True,False,False,False,True,False,0,32,0
943,2023-10-16,CUST943,57,4,300,1200,2023,10,16,0,0,1200,False,True,False,False,False,True,False,1,1,0
944,2023-06-05,CUST944,44,2,25,50,2023,6,5,0,0,50,True,True,False,False,True,False,False,0,13,0
945,2023-02-13,CUST945,30,1,25,25,2023,2,13,0,0,25,True,False,False,True,False,False,False,0,39,0
946,2023-05-08,CUST946,62,4,500,2000,2023,5,8,0,0,2000,True,False,True,False,False,False,True,0,39,1
947,2023-03-02,CUST947,50,1,300,300,2023,3,2,3,0,300,True,False,False,False,False,True,False,0,38,0
948,2023-10-13,CUST948,23,3,25,75,2023,10,13,4,0,75,False,False,True,True,False,False,False,1,5,0
949,2023-08-02,CUST949,41,2,25,50,2023,8,2,2,0,50,False,False,True,False,True,False,False,0,5,0
950,2023-11-07,CUST950,36,3,300,900,2023,11,7,1,0,900,True,True,False,False,True,False,False,1,2,0
951,2023-11-02,CUST951,33,2,50,100,2023,11,2,3,0,100,True,False,False,False,True,False,False,1,6,0
952,2023-11-13,CUST952,57,1,25,25,2023,11,13,0,0,25,False,True,False,False,False,True,False,1,7,0
953,2023-04-26,CUST953,45,3,30,90,2023,4,26,2,0,90,True,False,False,False,True,False,False,0,14,0
954,2023-09-25,CUST954,50,3,300,900,2023,9,25,0,0,900,False,False,True,False,False,True,False,0,28,0
955,2023-07-14,CUST955,58,1,25,25,2023,7,14,4,0,25,True,True,False,False,False,True,False,0,32,0
956,2023-08-19,CUST956,30,3,500,1500,2023,8,19,5,1,1500,True,True,False,True,False,False,False,0,29,0
957,2023-08-15,CUST957,60,4,30,120,2023,8,15,1,0,120,False,False,True,False,False,True,False,0,38,0
958,2023-06-02,CUST958,62,2,25,50,2023,6,2,4,0,50,True,False,True,False,False,False,True,0,26,0
959,2023-10-29,CUST959,42,2,30,60,2023,10,29,6,1,60,False,False,True,False,True,False,False,1,35,0
960,2023-08-08,CUST960,59,2,30,60,2023,8,8,1,0,60,True,True,False,False,False,True,False,0,28,0
961,2023-06-06,CUST961,53,4,50,200,2023,6,6,1,0,200,True,False,False,False,False,True,False,0,37,0
962,2023-10-19,CUST962,44,2,30,60,2023,10,19,3,0,60,True,True,False,False,True,False,False,1,32,0
963,2023-11-14,CUST963,55,1,50,50,2023,11,14,1,0,50,False,False,False,False,False,True,False,1,36,0
964,2023-01-31,CUST964,24,3,300,900,2023,1,31,1,0,900,True,True,False,True,False,False,False,0,26,0
965,2023-11-09,CUST965,22,4,50,200,2023,11,9,3,0,200,True,True,False,True,False,False,False,1,32,0
966,2023-02-20,CUST966,60,2,500,1000,2023,2,20,0,0,1000,True,False,True,False,False,True,False,0,3,0
967,2023-04-17,CUST967,62,1,25,25,2023,4,17,0,0,25,True,False,False,False,False,False,True,0,21,0
968,2023-11-17,CUST968,48,3,300,900,2023,11,17,4,0,900,False,True,False,False,False,True,False,1,1,0
969,2023-04-19,CUST969,40,3,300,900,2023,4,19,2,0,900,False,True,False,False,True,False,False,0,9,0
970,2023-05-16,CUST970,59,4,500,2000,2023,5,16,1,0,2000,True,False,True,False,False,True,False,0,4,0
971,2023-12-05,CUST971,27,4,50,200,2023,12,5,1,0,200,False,False,True,True,False,False,False,1,9,0
972,2023-02-11,CUST972,49,4,25,100,2023,2,11,5,1,100,True,False,False,False,False,True,False,0,32,0
973,2023-03-22,CUST973,60,1,50,50,2023,3,22,2,0,50,True,True,False,False,False,True,False,0,37,0
974,2023-05-03,CUST974,47,1,30,30,2023,5,3,2,0,30,True,False,False,False,False,True,False,0,12,0
975,2023-03-30,CUST975,56,4,50,200,2023,3,30,3,0,200,False,True,False,False,False,True,False,0,30,0
976,2023-10-10,CUST976,48,2,300,600,2023,10,10,1,0,600,False,False,False,False,False,True,False,1,35,0
977,2023-02-08,CUST977,35,3,25,75,2023,2,8,2,0,75,False,False,True,False,True,False,False,0,23,0
978,2023-03-22,CUST978,53,3,50,150,2023,3,22,2,0,150,False,True,False,False,False,True,False,0,14,0
979,2023-01-02,CUST979,19,1,25,25,2023,1,2,0,0,25,False,False,False,True,False,False,False,0,28,0
980,2023-07-29,CUST980,31,3,25,75,2023,7,29,5,1,75,False,False,True,False,True,False,False,0,7,0
981,2023-08-19,CUST981,30,2,30,60,2023,8,19,5,1,60,False,False,True,True,False,False,False,0,4,0
982,2023-12-19,CUST982,46,3,30,90,2023,12,19,1,0,90,False,False,False,False,False,True,False,1,28,0
983,2023-11-01,CUST983,29,1,300,300,2023,11,1,2,0,300,False,True,False,True,False,False,False,1,3,0
984,2023-08-29,CUST984,56,1,500,500,2023,8,29,1,0,500,True,True,False,False,False,True,False,0,11,0
985,2023-05-30,CUST985,19,2,25,50,2023,5,30,1,0,50,False,False,True,True,False,False,False,0,1,0
986,2023-01-17,CUST986,49,2,500,1000,2023,1,17,1,0,1000,False,True,False,False,False,True,False,0,26,0
987,2023-04-29,CUST987,30,3,300,900,2023,4,29,5,1,900,False,True,False,True,False,False,False,0,30,0
988,2023-05-28,CUST988,63,3,25,75,2023,5,28,6,1,75,False,True,False,False,False,False,True,0,35,0
989,2023-12-28,CUST989,44,1,25,25,2023,12,28,3,0,25,False,False,True,False,True,False,False,1,35,0
990,2023-05-25,CUST990,58,2,500,1000,2023,5,25,3,0,1000,False,False,False,False,False,True,False,0,25,0
991,2023-12-26,CUST991,34,2,50,100,2023,12,26,1,0,100,False,True,False,False,True,False,False,1,26,0
992,2023-08-21,CUST992,57,2,30,60,2023,8,21,0,0,60,False,False,True,False,False,True,False,0,4,0
993,2023-02-06,CUST993,48,3,50,150,2023,2,6,0,0,150,False,False,True,False,False,True,False,0,19,0
994,2023-12-18,CUST994,51,2,500,1000,2023,12,18,0,0,1000,False,False,False,False,False,True,False,1,10,0
995,2023-04-30,CUST995,41,1,30,30,2023,4,30,6,1,30,False,True,False,False,True,False,False,0,9,0
